tmdb_id,release_country_code,release_type_note,type_release_date,release_type_id
840430,TW,,2024-04-15T00:00:00.000Z,4
840430,UA,,2024-02-29T00:00:00.000Z,3
840430,US,Telluride Film Festival,2023-08-31T00:00:00.000Z,1
840430,US,"New York City, New York & Los Angeles, California",2023-10-27T00:00:00.000Z,2
840430,US,,2023-11-10T00:00:00.000Z,3
840430,US,,2023-11-28T00:00:00.000Z,4
840430,US,Peacock,2023-12-29T00:00:00.000Z,4
840430,US,Prime Video,2024-04-29T00:00:00.000Z,4
840430,US,,2024-01-02T00:00:00.000Z,5
840430,VE,,2024-02-08T00:00:00.000Z,3
882059,AR,,2024-04-25T00:00:00.000Z,3
882059,AU,,2024-05-02T00:00:00.000Z,3
882059,AZ,,2024-05-16T00:00:00.000Z,3
882059,BR,,2024-04-25T00:00:00.000Z,3
882059,CA,Toronto International Film Festival,2023-09-09T00:00:00.000Z,1
882059,CA,,2024-04-26T00:00:00.000Z,3
882059,CO,,2024-05-02T00:00:00.000Z,3
882059,CZ,,2024-04-25T00:00:00.000Z,3
882059,DE,Fantasy Filmfest Nights,2024-04-20T00:00:00.000Z,1
882059,DE,,2024-09-26T00:00:00.000Z,4
882059,DK,,2024-05-21T00:00:00.000Z,3
882059,DO,,2024-05-02T00:00:00.000Z,3
882059,ES,,2024-07-03T00:00:00.000Z,3
882059,FR,Prime Vidéo,2024-09-13T00:00:00.000Z,4
882059,GB,,2024-04-26T00:00:00.000Z,3
882059,GB,,2024-06-10T00:00:00.000Z,4
882059,GB,Paramount+,2024-12-13T00:00:00.000Z,4
882059,GB,4K Ultra HD/Blu-ray/DVD,2024-08-05T00:00:00.000Z,5
882059,GR,,2024-05-16T00:00:00.000Z,3
882059,HK,,2024-05-30T00:00:00.000Z,3
882059,IE,,2024-04-26T00:00:00.000Z,3
882059,KG,,2024-04-26T00:00:00.000Z,3
882059,LT,,2024-05-10T00:00:00.000Z,3
882059,MX,,2024-04-25T00:00:00.000Z,3
882059,NL,,2024-06-20T00:00:00.000Z,3
882059,NZ,,2024-10-01T00:00:00.000Z,4
882059,PH,,2024-04-24T00:00:00.000Z,3
882059,PR,,2024-05-02T00:00:00.000Z,3
882059,RO,,2024-05-10T00:00:00.000Z,3
882059,RU,,2024-05-16T00:00:00.000Z,3
882059,SE,,2024-05-03T00:00:00.000Z,3
882059,SG,,2024-07-18T00:00:00.000Z,3
882059,TH,,2024-05-30T00:00:00.000Z,3
882059,TR,,2024-04-26T00:00:00.000Z,3
882059,TW,,2024-04-26T00:00:00.000Z,3
882059,UA,,2024-05-16T00:00:00.000Z,3
882059,US,,2024-04-26T00:00:00.000Z,3
882059,US,,2024-05-21T00:00:00.000Z,4
1064028,AU,,2024-09-27T00:00:00.000Z,4
1064028,AU,,2024-10-09T00:00:00.000Z,5
1064028,AZ,,2024-08-29T00:00:00.000Z,3
1064028,BR,,2024-11-27T00:00:00.000Z,4
1064028,DE,,2025-01-16T00:00:00.000Z,4
1064028,ES,,2024-09-27T00:00:00.000Z,3
1064028,GB,,2024-09-13T00:00:00.000Z,4
1064028,GB,Netflix,2024-12-05T00:00:00.000Z,4
1064028,ID,,2024-09-04T00:00:00.000Z,3
1064028,ID,Max,2024-12-28T00:00:00.000Z,4
1064028,KR,,2024-09-27T00:00:00.000Z,4
1064028,LA,,2024-08-15T00:00:00.000Z,3
1064028,LT,,2024-08-23T00:00:00.000Z,3
1064028,NZ,,2024-10-01T00:00:00.000Z,4
1064028,PH,Max,2024-12-28T00:00:00.000Z,4
1064028,PT,,2025-01-30T00:00:00.000Z,3
1064028,QA,,2024-09-12T00:00:00.000Z,3
1064028,RU,Global Film,2024-08-29T00:00:00.000Z,3
1064028,SG,,2024-11-28T00:00:00.000Z,2
1064028,TH,,2024-08-15T00:00:00.000Z,3
1064028,TW,,2024-09-13T00:00:00.000Z,3
1064028,UA,,2024-08-29T00:00:00.000Z,3
1064028,US,,2024-09-13T00:00:00.000Z,4
1064028,US,Netflix,2024-12-05T00:00:00.000Z,4
1064028,ZA,,2024-11-01T00:00:00.000Z,3
972614,AS,Max,2024-07-25T00:00:00.000Z,4
972614,AU,,2024-10-17T00:00:00.000Z,3
972614,AU,,2025-01-15T00:00:00.000Z,5
972614,BR,,2024-09-26T00:00:00.000Z,3
972614,CA,Toronto International Film Festival,2023-09-10T00:00:00.000Z,1
972614,CO,,2024-11-07T00:00:00.000Z,3
972614,DE,,2024-05-24T00:00:00.000Z,4
972614,ES,,2024-11-08T00:00:00.000Z,3
972614,FR,Prime vidéo,2024-08-09T00:00:00.000Z,4
972614,GB,Prime Video,2024-10-04T00:00:00.000Z,4
972614,GR,,2024-03-21T00:00:00.000Z,3
972614,GT,,2024-09-19T00:00:00.000Z,3
972614,GU,Max,2024-07-26T00:00:00.000Z,4
972614,HN,,2024-09-19T00:00:00.000Z,3
972614,IL,,2024-03-21T00:00:00.000Z,3
972614,IT,,2024-07-04T00:00:00.000Z,3
972614,LT,,2024-04-05T00:00:00.000Z,3
972614,LT,Žmonės Cinema,2024-08-01T00:00:00.000Z,3
972614,MP,Max,2024-07-26T00:00:00.000Z,4
972614,MX,,2024-09-12T00:00:00.000Z,3
972614,NL,,2024-05-09T00:00:00.000Z,3
972614,NO,,2024-03-15T00:00:00.000Z,6
972614,NZ,,2025-02-01T00:00:00.000Z,4
972614,PE,,2024-09-12T00:00:00.000Z,3
972614,PR,Max,2024-07-26T00:00:00.000Z,4
972614,PR,HBO,2024-07-27T00:00:00.000Z,6
972614,SE,,2024-03-15T00:00:00.000Z,3
972614,SG,,2024-07-25T00:00:00.000Z,3
972614,TW,,2024-05-31T00:00:00.000Z,3
972614,UA,,2024-03-28T00:00:00.000Z,3
972614,US,,2024-03-15T00:00:00.000Z,2
972614,US,,2024-04-05T00:00:00.000Z,4
972614,US,Max,2024-07-26T00:00:00.000Z,4
972614,US,HBO,2024-07-27T00:00:00.000Z,4
972614,VI,Max,2024-07-26T00:00:00.000Z,4
972614,VI,HBO,2024-07-27T00:00:00.000Z,6
5492,GB,,2024-12-09T00:00:00.000Z,4
5492,GB,DVD,2025-02-10T00:00:00.000Z,5
5492,ID,Max,2024-12-07T00:00:00.000Z,4
5492,PH,Max,2024-12-07T00:00:00.000Z,4
5492,QA,,2024-12-19T00:00:00.000Z,3
5492,RU,,2024-08-22T00:00:00.000Z,2
5492,US,,2024-08-16T00:00:00.000Z,2
5492,US,,2024-08-16T00:00:00.000Z,4
944194,AU,,2024-03-07T00:00:00.000Z,3
944194,AU,,2024-05-01T00:00:00.000Z,4
944194,AU,Blu-ray,2024-06-12T00:00:00.000Z,5
944194,BR,,2024-06-27T00:00:00.000Z,3
944194,CN,Shanghai International Film Festival(4K),2024-06-14T00:00:00.000Z,1
944194,DE,,2023-11-23T00:00:00.000Z,3
944194,DE,,2024-02-22T00:00:00.000Z,4
944194,DE,,2024-03-08T00:00:00.000Z,5
944194,DO,,2024-07-04T00:00:00.000Z,3
944194,ES,,2024-10-25T00:00:00.000Z,3
944194,GB,BFI Southbank,2023-09-20T00:00:00.000Z,1
944194,GB,Picturehouse Silver Screen preview,2023-10-05T00:00:00.000Z,1
944194,GB,,2023-10-06T00:00:00.000Z,3
944194,GB,Blu-ray,2023-12-11T00:00:00.000Z,5
944194,IL,,2024-05-23T00:00:00.000Z,3
944194,IT,,2024-06-20T00:00:00.000Z,3
944194,JP,,2024-10-11T00:00:00.000Z,3
944194,MX,,2024-07-04T00:00:00.000Z,3
944194,NL,,2024-02-15T00:00:00.000Z,3
944194,NL,Blu-ray,2024-05-31T00:00:00.000Z,5
944194,NO,,2023-11-24T00:00:00.000Z,3
944194,NZ,,2024-05-01T00:00:00.000Z,4
944194,SG,,2024-08-08T00:00:00.000Z,3
944194,TW,,2024-01-19T00:00:00.000Z,3
944194,UA,,2023-10-19T00:00:00.000Z,3
1087388,AU,,2024-07-11T00:00:00.000Z,3
1087388,AU,,2024-10-09T00:00:00.000Z,5
1087388,BR,,2024-08-22T00:00:00.000Z,3
1087388,BR,,2025-02-05T00:00:00.000Z,4
1087388,CA,,2024-04-12T00:00:00.000Z,2
1087388,CL,,2025-01-09T00:00:00.000Z,3
1087388,CO,,2024-12-05T00:00:00.000Z,3
1087388,DE,Fantasy Filmfest Nights,2024-04-19T00:00:00.000Z,1
1087388,DE,,2024-06-20T00:00:00.000Z,3
1087388,DO,,2025-02-06T00:00:00.000Z,3
1087388,ES,,2025-03-28T00:00:00.000Z,3
1087388,GB,,2024-05-31T00:00:00.000Z,3
1087388,GB,,2024-07-15T00:00:00.000Z,4
1087388,GB,Netflix,2024-10-31T00:00:00.000Z,4
1087388,GB,Blu-ray & DVD,2024-08-19T00:00:00.000Z,5
1087388,LT,,2024-05-03T00:00:00.000Z,3
1087388,MX,,2024-12-19T00:00:00.000Z,3
1087388,MY,,2024-04-25T00:00:00.000Z,3
1087388,NL,,2024-04-25T00:00:00.000Z,3
1087388,NZ,Terror-Fi Film Festival,2024-04-27T00:00:00.000Z,1
1087388,NZ,,2024-07-18T00:00:00.000Z,3
1087388,PE,,2024-12-25T00:00:00.000Z,3
1087388,PL,,2024-05-03T00:00:00.000Z,3
1087388,PL,,2024-07-19T00:00:00.000Z,4
1087388,PT,,2024-04-25T00:00:00.000Z,3
1087388,RO,,2024-04-26T00:00:00.000Z,3
1087388,SG,,2024-06-13T00:00:00.000Z,3
1087388,TW,,2024-04-20T00:00:00.000Z,1
1087388,TW,,2024-05-01T00:00:00.000Z,3
1087388,UA,,2024-06-06T00:00:00.000Z,3
1087388,US,Miami Film Festival,2024-04-06T00:00:00.000Z,1
1087388,US,Panic Fest,2024-04-04T00:00:00.000Z,1
1087388,US,,2024-04-12T00:00:00.000Z,3
1087388,US,,2024-05-14T00:00:00.000Z,4
1087388,VN,,2024-06-21T00:00:00.000Z,3
646683,AU,,2024-06-13T00:00:00.000Z,3
646683,AZ,,2024-07-04T00:00:00.000Z,3
646683,BR,,2024-08-01T00:00:00.000Z,3
646683,CL,,2024-08-29T00:00:00.000Z,3
646683,DE,,2024-08-01T00:00:00.000Z,4
646683,DO,,2024-08-01T00:00:00.000Z,3
646683,ES,,2024-05-31T00:00:00.000Z,3
646683,GB,,2024-06-21T00:00:00.000Z,3
646683,GB,,2024-07-22T00:00:00.000Z,4
646683,GB,Blu-ray / DVD,2024-10-07T00:00:00.000Z,5
646683,GR,,2024-06-20T00:00:00.000Z,3
646683,IE,,2024-06-21T00:00:00.000Z,3
646683,IL,,2024-06-20T00:00:00.000Z,3
646683,IN,,2024-06-21T00:00:00.000Z,3
646683,IT,,2024-05-30T00:00:00.000Z,3
646683,KR,,2025-01-15T00:00:00.000Z,3
646683,LT,,2024-07-05T00:00:00.000Z,3
646683,MX,Guanajuato International Film Festival,2024-07-20T00:00:00.000Z,1
646683,MX,,2024-08-01T00:00:00.000Z,3
646683,NL,,2024-08-08T00:00:00.000Z,3
646683,NZ,,2024-06-13T00:00:00.000Z,3
646683,PR,Shudder / AMC+,2024-10-30T00:00:00.000Z,4
646683,RO,,2024-07-05T00:00:00.000Z,3
646683,SG,,2024-07-04T00:00:00.000Z,3
646683,SK,,2024-07-11T00:00:00.000Z,3
646683,TH,,2024-06-20T00:00:00.000Z,3
646683,TR,,2024-06-21T00:00:00.000Z,3
646683,UA,,2024-06-20T00:00:00.000Z,3
646683,US,,2024-06-21T00:00:00.000Z,3
646683,US,,2024-07-09T00:00:00.000Z,4
646683,US,Shudder / AMC+,2024-10-30T00:00:00.000Z,4
646683,VI,Shudder / AMC+,2024-10-30T00:00:00.000Z,4
646683,VN,,2024-06-14T00:00:00.000Z,3
646683,ZA,,2024-08-02T00:00:00.000Z,3
802219,AU,,2024-02-14T00:00:00.000Z,3
802219,BR,,2024-02-15T00:00:00.000Z,3
802219,CA,Paramount+,2024-04-12T00:00:00.000Z,4
802219,CN,,2024-09-22T00:00:00.000Z,4
802219,CZ,,2024-02-15T00:00:00.000Z,3
802219,DE,,2024-02-15T00:00:00.000Z,3
802219,DE,,2024-05-29T00:00:00.000Z,4
802219,DE,,2024-05-29T00:00:00.000Z,5
802219,ES,,2024-02-14T00:00:00.000Z,3
802219,FI,,2024-02-16T00:00:00.000Z,3
802219,FR,,2024-02-14T00:00:00.000Z,3
802219,GB,,2024-02-14T00:00:00.000Z,3
802219,GB,Paramount+,2024-08-21T00:00:00.000Z,4
802219,GB,Sky Cinema/Now TV,2024-10-11T00:00:00.000Z,4
802219,GB,4K Ultra HD / Blu-ray / DVD,2024-05-27T00:00:00.000Z,5
802219,GR,,2024-02-15T00:00:00.000Z,3
802219,HK,,2024-03-14T00:00:00.000Z,3
802219,ID,,2024-02-21T00:00:00.000Z,3
802219,IE,Dublin,2024-02-06T00:00:00.000Z,1
802219,IE,,2024-02-14T00:00:00.000Z,3
802219,IL,,2024-02-14T00:00:00.000Z,3
802219,IL,Apple TV,2024-04-29T00:00:00.000Z,4
802219,IT,,2024-02-22T00:00:00.000Z,3
802219,JM,Carib 5,2024-01-23T00:00:00.000Z,1
802219,JP,,2024-05-17T00:00:00.000Z,3
802219,KR,,2024-03-13T00:00:00.000Z,3
802219,LT,,2024-02-16T00:00:00.000Z,3
802219,MX,,2024-02-14T00:00:00.000Z,3
802219,MY,,2024-04-18T00:00:00.000Z,3
802219,NL,,2024-02-15T00:00:00.000Z,3
802219,NO,,2024-02-14T00:00:00.000Z,3
802219,NZ,,2024-07-01T00:00:00.000Z,4
802219,PH,Max,2024-10-05T00:00:00.000Z,4
802219,PL,,2024-02-16T00:00:00.000Z,3
802219,PR,,2024-02-15T00:00:00.000Z,3
802219,PR,,2024-03-19T00:00:00.000Z,4
802219,RO,,2024-02-16T00:00:00.000Z,3
802219,SE,,2024-02-14T00:00:00.000Z,3
802219,SG,,2024-03-14T00:00:00.000Z,3
802219,SK,,2024-02-15T00:00:00.000Z,3
802219,TH,,2024-03-14T00:00:00.000Z,3
802219,TW,,2024-03-15T00:00:00.000Z,3
802219,UA,,2024-02-14T00:00:00.000Z,3
802219,US,,2024-02-14T00:00:00.000Z,3
802219,US,,2024-03-19T00:00:00.000Z,4
802219,US,Paramount+,2024-04-12T00:00:00.000Z,4
802219,US,,2024-05-28T00:00:00.000Z,5
802219,VI,,2024-03-19T00:00:00.000Z,4
802219,VI,Paramount+,2024-04-12T00:00:00.000Z,4
802219,VN,,2024-03-15T00:00:00.000Z,3
1081012,AS,Netflix,2025-02-09T00:00:00.000Z,4
1081012,AS,,2024-10-31T00:00:00.000Z,4
1081012,AU,,2025-02-12T00:00:00.000Z,5
1081012,DE,Blu-ray / DVD,2024-11-29T00:00:00.000Z,5
1081012,ES,,2024-11-29T00:00:00.000Z,3
1081012,GB,,2024-11-04T00:00:00.000Z,4
1081012,GB,Netflix,2025-02-10T00:00:00.000Z,4
1081012,GU,Netflix,2025-02-10T00:00:00.000Z,4
1081012,GU,,2024-11-01T00:00:00.000Z,4
1081012,ID,,2024-11-08T00:00:00.000Z,3
1081012,MP,Netflix,2025-02-10T00:00:00.000Z,4
1081012,MP,,2024-11-01T00:00:00.000Z,4
1081012,PH,,2024-10-09T00:00:00.000Z,3
1081012,PL,,2024-09-27T00:00:00.000Z,3
1081012,PR,Netflix,2025-02-10T00:00:00.000Z,4
1081012,PR,,2024-11-01T00:00:00.000Z,4
1081012,QA,,2024-10-31T00:00:00.000Z,3
1081012,US,,2024-11-01T00:00:00.000Z,2
1081012,US,,2024-11-01T00:00:00.000Z,4
1081012,US,Netflix,2025-02-10T00:00:00.000Z,4
1081012,VI,Netflix,2025-02-10T00:00:00.000Z,4
1081012,VI,,2024-11-01T00:00:00.000Z,4
1081012,ZA,,2024-10-04T00:00:00.000Z,3
974250,AS,,2024-08-22T00:00:00.000Z,4
974250,AU,,2024-10-10T00:00:00.000Z,3
974250,AU,,2024-11-20T00:00:00.000Z,4
974250,AU,,2024-11-20T00:00:00.000Z,5
974250,DE,,2024-11-29T00:00:00.000Z,5
974250,ES,,2025-02-07T00:00:00.000Z,3
974250,GB,,2024-09-23T00:00:00.000Z,4
974250,GR,,2024-09-12T00:00:00.000Z,3
974250,GU,,2024-08-23T00:00:00.000Z,4
974250,IT,Festa del Cinema di Roma,2024-10-23T00:00:00.000Z,1
974250,LT,,2024-09-20T00:00:00.000Z,3
974250,MP,,2024-08-23T00:00:00.000Z,4
974250,NZ,,2025-01-01T00:00:00.000Z,4
974250,PL,CANAL+ online,2024-11-10T00:00:00.000Z,4
974250,PR,,2024-08-23T00:00:00.000Z,4
974250,SG,,2024-10-10T00:00:00.000Z,3
974250,US,,2024-08-23T00:00:00.000Z,2
974250,US,,2024-08-23T00:00:00.000Z,4
974250,VI,,2024-08-23T00:00:00.000Z,4
76,AR,,1995-04-13T00:00:00.000Z,3
76,AU,,1995-05-18T00:00:00.000Z,3
76,BR,,1995-07-27T00:00:00.000Z,3
76,CH,,1995-03-31T00:00:00.000Z,3
76,CL,,1995-08-01T00:00:00.000Z,3
76,DE,Berlin International Film Festival,1995-02-14T00:00:00.000Z,1
76,DE,,1995-03-30T00:00:00.000Z,3
76,DK,,1995-04-28T00:00:00.000Z,3
76,ES,ICAA 33795,1995-05-03T00:00:00.000Z,3
76,FI,,1995-07-14T00:00:00.000Z,3
76,FR,,1995-03-29T00:00:00.000Z,3
76,GB,,1995-04-20T00:00:00.000Z,3
76,GR,,1996-01-12T00:00:00.000Z,3
76,HU,,1995-05-18T00:00:00.000Z,3
76,IE,,1995-05-05T00:00:00.000Z,3
76,IT,,1995-04-14T00:00:00.000Z,3
76,JP,,1995-09-02T00:00:00.000Z,3
76,NL,"DVD, Blu-ray",2005-03-09T00:00:00.000Z,5
76,NL,SBS 6,2010-10-02T00:00:00.000Z,6
76,PL,,1995-07-14T00:00:00.000Z,3
76,PT,,1995-05-12T00:00:00.000Z,3
76,SE,,1995-03-31T00:00:00.000Z,3
76,TR,,1995-05-19T00:00:00.000Z,3
76,US,Sundance Film Festival,1995-01-19T00:00:00.000Z,1
76,US,,1995-01-27T00:00:00.000Z,3
76,US,HBO Max,2020-08-01T00:00:00.000Z,4
76,US,The Criterion Collection (Before Trilogy),2017-02-28T00:00:00.000Z,5
76,US,VHS,1995-07-18T00:00:00.000Z,5
80,AT,,2004-06-18T00:00:00.000Z,4
80,AU,,2004-08-19T00:00:00.000Z,3
80,BE,,2005-03-16T00:00:00.000Z,3
80,BR,São Paulo International Film Festival,2004-10-23T00:00:00.000Z,1
80,BR,,2005-04-17T00:00:00.000Z,3
80,CH,,2004-06-17T00:00:00.000Z,4
80,CZ,Karlovy Vary International Film Festival,2004-07-05T00:00:00.000Z,1
80,CZ,,2004-07-15T00:00:00.000Z,3
80,DE,Berlin International Film Festival,2004-02-10T00:00:00.000Z,1
80,DE,,2004-06-16T00:00:00.000Z,3
80,DK,,2004-06-16T00:00:00.000Z,2
80,ES,,2005-10-08T00:00:00.000Z,3
80,FI,,2004-06-16T00:00:00.000Z,2
80,FR,Deauville Film Festival,2004-09-09T00:00:00.000Z,1
80,FR,,2005-03-16T00:00:00.000Z,3
80,GB,Cambridge Film Festival,2004-07-18T00:00:00.000Z,1
80,GB,,2004-07-23T00:00:00.000Z,3
80,GR,,2004-06-16T00:00:00.000Z,3
80,HU,,2006-03-18T00:00:00.000Z,6
80,JP,,2005-02-05T00:00:00.000Z,4
80,KR,,2004-10-22T00:00:00.000Z,3
80,KR,re-release,2024-08-14T00:00:00.000Z,3
80,NL,,2004-06-16T00:00:00.000Z,2
80,NL,,2004-06-16T00:00:00.000Z,3
80,NO,,2004-06-16T00:00:00.000Z,2
80,PL,,2004-10-09T00:00:00.000Z,4
80,PT,,2004-10-14T00:00:00.000Z,3
80,TW,,2004-11-26T00:00:00.000Z,3
80,TW,re-release,2020-12-04T00:00:00.000Z,3
80,US,Vail Film Festival,2004-04-03T00:00:00.000Z,1
80,US,Los Angeles Film Festival,2004-06-23T00:00:00.000Z,1
80,US,"New York City, New York",2004-06-28T00:00:00.000Z,1
80,US,,2004-07-02T00:00:00.000Z,2
80,US,,2004-07-30T00:00:00.000Z,3
975056,BR,,2024-12-12T00:00:00.000Z,3
975056,DE,,2025-09-11T00:00:00.000Z,3
975056,DO,,2024-04-18T00:00:00.000Z,3
975056,ES,,2024-05-10T00:00:00.000Z,3
975056,FR,,2024-03-20T00:00:00.000Z,3
975056,GB,,2024-03-15T00:00:00.000Z,3
975056,IT,,2024-10-13T00:00:00.000Z,3
975056,PR,,2024-03-07T00:00:00.000Z,3
975056,TW,,2024-03-08T00:00:00.000Z,3
975056,US,,2024-03-08T00:00:00.000Z,3
1008409,AR,,2024-08-08T00:00:00.000Z,3
1008409,AT,,2024-07-18T00:00:00.000Z,3
1008409,AU,Sydney Film Festival,2024-06-06T00:00:00.000Z,1
1008409,AU,,2024-07-04T00:00:00.000Z,3
1008409,AU,,2024-09-25T00:00:00.000Z,5
1008409,BE,,2024-06-19T00:00:00.000Z,2
1008409,BH,,2024-06-19T00:00:00.000Z,3
1008409,BR,,2024-06-20T00:00:00.000Z,3
1008409,CA,,2024-06-21T00:00:00.000Z,3
1008409,CN,Tencent,2025-01-15T00:00:00.000Z,4
1008409,CZ,Karlovy Vary International Film Festival,2024-06-30T00:00:00.000Z,1
1008409,CZ,,2024-06-20T00:00:00.000Z,3
1008409,DE,,2024-06-20T00:00:00.000Z,3
1008409,DK,,2024-07-11T00:00:00.000Z,3
1008409,EE,,2024-07-12T00:00:00.000Z,3
1008409,ES,,2024-07-12T00:00:00.000Z,3
1008409,FI,,2024-07-12T00:00:00.000Z,3
1008409,FR,,2024-06-19T00:00:00.000Z,3
1008409,GB,BFI London Film Festival,2023-10-05T00:00:00.000Z,1
1008409,GB,FilmBath Film Festival,2023-10-20T00:00:00.000Z,1
1008409,GB,,2024-06-21T00:00:00.000Z,3
1008409,GB,,2024-07-22T00:00:00.000Z,4
1008409,GB,4K Ultra HD/Blu-ray/DVD,2024-09-23T00:00:00.000Z,5
1008409,GR,,2024-06-20T00:00:00.000Z,3
1008409,GU,,2024-07-09T00:00:00.000Z,4
1008409,GU,4K Ultra HD / Blu-ray / DVD,2024-08-13T00:00:00.000Z,5
1008409,HK,,2024-09-14T00:00:00.000Z,2
1008409,HK,,2024-09-19T00:00:00.000Z,3
1008409,HR,,2024-06-27T00:00:00.000Z,3
1008409,HU,,2024-06-20T00:00:00.000Z,3
1008409,ID,,2024-06-21T00:00:00.000Z,3
1008409,IE,,2024-06-21T00:00:00.000Z,3
1008409,IL,,2024-06-20T00:00:00.000Z,3
1008409,IL,iTunes / Apple TV,2024-09-22T00:00:00.000Z,4
1008409,IN,,2024-06-21T00:00:00.000Z,3
1008409,IT,,2024-06-19T00:00:00.000Z,3
1008409,IT,,2024-09-17T00:00:00.000Z,5
1008409,JP,,2024-11-29T00:00:00.000Z,3
1008409,KR,,2024-09-25T00:00:00.000Z,3
1008409,KW,,2024-06-20T00:00:00.000Z,3
1008409,LB,,2024-06-20T00:00:00.000Z,3
1008409,MP,,2024-07-09T00:00:00.000Z,4
1008409,MX,,2024-06-20T00:00:00.000Z,2
1008409,NL,,2024-07-04T00:00:00.000Z,3
1008409,NO,,2024-07-05T00:00:00.000Z,3
1008409,NZ,,2024-12-01T00:00:00.000Z,4
1008409,PE,,2024-06-20T00:00:00.000Z,3
1008409,PH,,2024-06-19T00:00:00.000Z,2
1008409,PL,New Horizons International Film Festival,2024-07-20T00:00:00.000Z,1
1008409,PL,,2024-08-09T00:00:00.000Z,3
1008409,PR,Fine Arts,2024-06-20T00:00:00.000Z,2
1008409,PR,,2024-07-09T00:00:00.000Z,4
1008409,PR,4K Ultra HD / Blu-ray / DVD,2024-08-13T00:00:00.000Z,5
1008409,PT,,2024-06-20T00:00:00.000Z,3
1008409,RO,,2024-06-21T00:00:00.000Z,3
1008409,SE,,2024-08-23T00:00:00.000Z,3
1008409,SG,edited,2024-06-20T00:00:00.000Z,2
1008409,SK,,2024-06-20T00:00:00.000Z,3
1008409,TH,,2024-06-27T00:00:00.000Z,3
1008409,TR,,2024-06-21T00:00:00.000Z,3
1008409,TW,,2024-08-02T00:00:00.000Z,3
1008409,UA,,2024-06-20T00:00:00.000Z,3
1008409,US,Telluride Film Festival,2023-08-31T00:00:00.000Z,1
1008409,US,Chicago International Film Festival,2023-10-22T00:00:00.000Z,1
1008409,US,Mill Valley Film Festival,2023-10-09T00:00:00.000Z,1
1008409,US,Austin Film Festival,2023-11-01T00:00:00.000Z,1
1008409,US,SCAD Savannah Film Festival,2023-10-25T00:00:00.000Z,1
1008409,US,AFI Fest,2023-10-27T00:00:00.000Z,1
1008409,US,,2024-06-21T00:00:00.000Z,3
1008409,US,,2024-07-09T00:00:00.000Z,4
1008409,US,4K Ultra HD / Blu-ray / DVD,2024-08-13T00:00:00.000Z,5
1008409,UY,,2024-08-01T00:00:00.000Z,3
1008409,VI,,2024-07-09T00:00:00.000Z,4
1008409,VI,4K Ultra HD / Blu-ray / DVD,2024-08-13T00:00:00.000Z,5
1008409,ZA,,2024-08-02T00:00:00.000Z,3
1020006,AU,,2024-01-18T00:00:00.000Z,3
1020006,AU,,2024-03-27T00:00:00.000Z,5
1020006,AZ,18+,2024-01-25T00:00:00.000Z,3
1020006,BE,,2024-01-04T00:00:00.000Z,3
1020006,BR,,2024-01-04T00:00:00.000Z,3
1020006,BR,MUBI,2024-03-01T00:00:00.000Z,4
1020006,CH,Zurich Film Festival,2023-09-29T00:00:00.000Z,1
1020006,CH,,2023-12-26T00:00:00.000Z,3
1020006,CZ,,2024-05-30T00:00:00.000Z,3
1020006,DE,,2023-12-26T00:00:00.000Z,2
1020006,DE,,2024-01-04T00:00:00.000Z,3
1020006,DE,MUBI,2024-03-01T00:00:00.000Z,4
1020006,EE,,2024-02-09T00:00:00.000Z,3
1020006,ES,,2024-02-14T00:00:00.000Z,3
1020006,FI,,2024-02-14T00:00:00.000Z,3
1020006,FR,,2024-01-03T00:00:00.000Z,3
1020006,GB,BFI London Film Festival,2023-10-09T00:00:00.000Z,1
1020006,GB,,2023-12-26T00:00:00.000Z,2
1020006,GB,,2024-01-05T00:00:00.000Z,3
1020006,GB,MUBI,2024-03-01T00:00:00.000Z,4
1020006,GB,Blu-ray & DVD,2024-04-08T00:00:00.000Z,5
1020006,GB,4K Ultra HD,2024-04-22T00:00:00.000Z,5
1020006,GR,,2024-02-08T00:00:00.000Z,3
1020006,HK,Hong Kong International Film Festival,2024-03-31T00:00:00.000Z,1
1020006,IE,,2023-12-26T00:00:00.000Z,2
1020006,IE,,2024-01-05T00:00:00.000Z,3
1020006,IE,MUBI,2024-03-01T00:00:00.000Z,4
1020006,IL,,2024-02-15T00:00:00.000Z,3
1020006,IN,MUBI,2024-03-01T00:00:00.000Z,4
1020006,IT,Venice Film Festival,2023-09-04T00:00:00.000Z,1
1020006,IT,,2024-03-27T00:00:00.000Z,3
1020006,JP,,2024-04-12T00:00:00.000Z,3
1020006,KR,Marie Claire Film Festival,2024-04-26T00:00:00.000Z,1
1020006,KR,,2024-06-19T00:00:00.000Z,3
1020006,LT,,2024-01-12T00:00:00.000Z,3
1020006,MX,,2023-12-26T00:00:00.000Z,3
1020006,NL,,2024-01-04T00:00:00.000Z,3
1020006,NO,,2023-12-01T00:00:00.000Z,3
1020006,NZ,,2024-06-01T00:00:00.000Z,4
1020006,PL,Two Riversides Film and Art Festival,2024-08-03T00:00:00.000Z,1
1020006,PL,,2024-02-09T00:00:00.000Z,3
1020006,PL,,2024-06-08T00:00:00.000Z,4
1020006,PR,Fine Arts,2023-11-09T00:00:00.000Z,2
1020006,PR,Max,2024-02-23T00:00:00.000Z,4
1020006,PR,HBO,2024-02-24T00:00:00.000Z,6
1020006,PT,,2024-03-07T00:00:00.000Z,3
